year,County,Type,Mean
2012,Napa,SLPR,0.994494856051305
2012,Napa,SPY,6.05342916666667
2012,Napa,TT,622554.166666667
2012,Sacramento,2B,112708.333333333
2012,Sacramento,3B,205261.30952381
2012,Sacramento,4B,276094.047619048
2012,Sacramento,A,213652.380952381
2012,Sacramento,BT,126690.833333333
2012,Sacramento,DV,44.4156547619048
2012,Sacramento,FR,30.1993361445783
2012,Sacramento,HF,15.1102291666667
2012,Sacramento,HR,240.518072289157
2012,Sacramento,IV,48.2568452380952
2012,Sacramento,LPC,4.04185714285714
2012,Sacramento,MLP,189106.345238095
2012,Sacramento,MLPSF,113.473682664857
2012,Sacramento,MPC,6.57353295705862
2012,Sacramento,MSP,195242.408586486
2012,Sacramento,MSPSF,116.850075733428
2012,Sacramento,MT,214725.757575758
2012,Sacramento,MVSF,120.333333333333
2012,Sacramento,PRR,11.3750595238095
2012,Sacramento,RAH,1440.94642857143
2012,Sacramento,RMP,1115.3313253012
2012,Sacramento,RZSF,0.876059523809524
2012,Sacramento,SF,244127.380952381
2012,Sacramento,SFG,51.8123024539877
2012,Sacramento,SFL,48.1876975460123
2012,Sacramento,SLPR,0.996406511842786
2012,Sacramento,SPY,6.50554107142857
2012,Sacramento,TT,356804.861111111
2012,San Francisco,2B,685275
2012,San Francisco,3B,816300
2012,San Francisco,4B,939458.333333333
2012,San Francisco,A,707300
2012,San Francisco,BT,341500
2012,San Francisco,DV,20.8775
2012,San Francisco,FR,7.66000833333333
2012,San Francisco,HF,4.23316666666667
2012,San Francisco,HR,1916.75
2012,San Francisco,IV,73.3058333333333
2012,San Francisco,LPC,4.42374166666667
2012,San Francisco,MLP,748666.666666667
2012,San Francisco,MLPSF,603.996843275879
2012,San Francisco,MPC,5.74829283266066
2012,San Francisco,MSP,722737.5
2012,San Francisco,MSPSF,603.421683333333
2012,San Francisco,MT,531691.666666667
2012,San Francisco,MVSF,553.166666666667
2012,San Francisco,PRR,18.2266666666667
2012,San Francisco,RAH,3155
2012,San Francisco,RMP,2964.16666666667
2012,San Francisco,RZSF,2.41633333333333
2012,San Francisco,SF,709958.333333333
2012,San Francisco,SFG,79.060775
2012,San Francisco,SFL,20.939225
2012,San Francisco,SLPR,1.01385
2012,San Francisco,SPY,4.44311666666667
2012,San Francisco,TT,865400
2012,San Mateo,2B,514086.979166667
2012,San Mateo,3B,809651.041666667
2012,San Mateo,4B,1068714.0625
2012,San Mateo,A,839117.708333333
2012,San Mateo,BT,285604.861111111
2012,San Mateo,DV,21.6732222222222
2012,San Mateo,FR,13.1305838709677
2012,San Mateo,HF,4.40715059523809
2012,San Mateo,HR,94.2160493827161
2012,San Mateo,IV,72.2866666666667
2012,San Mateo,LPC,5.08193743315508
2012,San Mateo,MLP,883570.692708333
2012,San Mateo,MLPSF,475.645637120684
2012,San Mateo,MPC,5.28116018674137
2012,San Mateo,MSP,798284.708007383
2012,San Mateo,MSPSF,500.236969444381
2012,San Mateo,MT,501189.583333333
2012,San Mateo,MVSF,481.682291666667
2012,San Mateo,PRR,19.0880208333333
2012,San Mateo,RAH,3383.234375
2012,San Mateo,RMP,2350.66847826087
2012,San Mateo,RZSF,2.10071875
2012,San Mateo,SF,873311.458333333
2012,San Mateo,SFG,73.5235075581395
2012,San Mateo,SFL,26.6264526315789
2012,San Mateo,SLPR,1.00408765283378
2012,San Mateo,SPY,4.22439166666667
2012,San Mateo,TT,1027503.33333333
2013,Alameda,2B,430326.666666667
2013,Alameda,3B,605248.958333333
2013,Alameda,4B,763840.104166667
2013,Alameda,A,597331.25
2013,Alameda,BT,329753.125
2013,Alameda,DV,1.00208333333333
2013,Alameda,FR,8.72325344827586
2013,Alameda,HF,3.02189404761905
2013,Alameda,HR,163.451428571429
2013,Alameda,IV,98.6514583333333
2013,Alameda,LPC,5.31453776595745
2013,Alameda,MLP,551978.161458333
2013,Alameda,MLPSF,359.855011727125
2013,Alameda,MPC,5.76008161311446
2013,Alameda,MSP,507525.239511728
2013,Alameda,MSPSF,339.633003385018
2013,Alameda,MT,590257.8125
2013,Alameda,MVSF,380.322916666667
2013,Alameda,PRR,19.9158333333333
2013,Alameda,RAH,2339.61979166667
2013,Alameda,RMP,1876.78285714286
2013,Alameda,RZSF,1.59784375
2013,Alameda,SF,639628.645833333
2013,Alameda,SFG,81.5356289617486
2013,Alameda,SFL,18.6582198895028
2013,Alameda,SLPR,1.04604763154121
2013,Alameda,SPY,4.76149739583333
2013,Alameda,TT,945376.785714286
2013,Contra Costa,2B,371580
2013,Contra Costa,3B,518289.285714286
2013,Contra Costa,4B,657094.841269841
2013,Contra Costa,A,572714.772727273
2013,Contra Costa,BT,274708.75
2013,Contra Costa,DV,1.31915254237288
2013,Contra Costa,FR,12.0067371040724
2013,Contra Costa,HF,4.38831037735849
2013,Contra Costa,HR,103.682464454976
2013,Contra Costa,IV,98.215
2013,Contra Costa,LPC,6.46886506024096
2013,Contra Costa,MLP,596285.456349206
2013,Contra Costa,MLPSF,296.544905303836
2013,Contra Costa,MPC,5.53760944333815
2013,Contra Costa,MSP,535576.636649754
2013,Contra Costa,MSPSF,278.539916783169
2013,Contra Costa,MT,554056.349206349
2013,Contra Costa,MVSF,296.045454545455
2013,Contra Costa,PRR,17.325873015873
2013,Contra Costa,RAH,2519.39285714286
2013,Contra Costa,RMP,2064.84234234234
2013,Contra Costa,RZSF,1.39161111111111
2013,Contra Costa,SF,602095.454545455
2013,Contra Costa,SFG,77.1873891304348
2013,Contra Costa,SFL,22.9052820960699
2013,Contra Costa,SLPR,1.02943447590478
2013,Contra Costa,SPY,5.35171416666667
2013,Contra Costa,TT,830059.375
2013,Marin,2B,675907.291666667
2013,Marin,3B,951442.708333333
2013,Marin,4B,1294870.83333333
2013,Marin,A,958212.5
2013,Marin,BT,256253.571428571
2013,Marin,DV,4.81208333333333
2013,Marin,FR,6.32026274509804
2013,Marin,HF,2.72735283018868
2013,Marin,HR,47.012987012987
2013,Marin,IV,93.2382291666667
2013,Marin,LPC,8.53957708333333
2013,Marin,MLP,1181763.9375
2013,Marin,MLPSF,546.960551122163
2013,Marin,MPC,5.74406672423943
2013,Marin,MSP,827745.132061111
2013,Marin,MSPSF,473.981133679405
2013,Marin,MT,611050
2013,Marin,MVSF,530.479166666667
2013,Marin,PRR,20.2494791666667
2013,Marin,RAH,3794.41666666667
2013,Marin,RMP,3095.25301204819
2013,Marin,RZSF,2.14841666666667
2013,Marin,SF,1072642.70833333
2013,Marin,SFG,80.3159604938272
2013,Marin,SFL,19.90790125
2013,Marin,SLPR,1.00360867198231
2013,Marin,SPY,4.89789791666667
2013,Marin,TT,1135980.20833333
2013,Napa,2B,445360.416666667
2013,Napa,3B,534193.75
2013,Napa,4B,1328054.16666667
2013,Napa,A,545258.333333333
2013,Napa,BT,314277.777777778
2013,Napa,DV,4.10541666666667
2013,Napa,FR,17.0630083333333
2013,Napa,HF,5.9042625
2013,Napa,HR,54.4166666666667
2013,Napa,IV,94.5766666666667
2013,Napa,LPC,8.98774444444444
2013,Napa,MLP,622993.055555556
2013,Napa,MLPSF,322.490623046655
2013,Napa,MPC,5.1647638906171
2013,Napa,MSP,405443.9833125
2013,Napa,MSPSF,248.496399092093
2013,Napa,MT,367481.25
2013,Napa,MVSF,346.25
2013,Napa,PRR,16.5205555555556
2013,Napa,RAH,2172.44444444444
2013,Napa,RMP,3614.11111111111
2013,Napa,RZSF,1.34588888888889
2013,Napa,SF,560883.333333333
2013,Napa,SFG,70.1022565217391
2013,Napa,SFL,29.8977434782609
2013,Napa,SLPR,1.00060288138733
2013,Napa,SPY,5.45458333333333
2013,Napa,TT,701227.083333333
2013,Sacramento,2B,139062.962962963
2013,Sacramento,3B,252904.166666667
2013,Sacramento,4B,333348.214285714
2013,Sacramento,A,261514.880952381
2013,Sacramento,BT,155709.166666667
2013,Sacramento,DV,2.82389221556886
2013,Sacramento,FR,13.248317791411
2013,Sacramento,HF,6.51594523809524
2013,Sacramento,HR,283.785714285714
2013,Sacramento,IV,96.5340119760479
2013,Sacramento,LPC,9.6168497005988
2013,Sacramento,MLP,256924.154761905
2013,Sacramento,MLPSF,152.164741060324
2013,Sacramento,MPC,5.91214027747459
2013,Sacramento,MSP,242837.420227273
2013,Sacramento,MSPSF,150.238755201454
2013,Sacramento,MT,263954.545454545
2013,Sacramento,MVSF,147.142857142857
2013,Sacramento,PRR,14.0340476190476
2013,Sacramento,RAH,1466.24404761905
2013,Sacramento,RMP,1168.09523809524
2013,Sacramento,RZSF,0.890845238095238
2013,Sacramento,SF,296886.904761905
2013,Sacramento,SFG,72.07778
2013,Sacramento,SFL,27.92222
2013,Sacramento,SLPR,1.0060621969943
2013,Sacramento,SPY,6.23533273809524
2013,Sacramento,TT,421507.638888889
2013,San Francisco,2B,811600
2013,San Francisco,3B,961325
2013,San Francisco,4B,1107000
2013,San Francisco,A,837025
2013,San Francisco,BT,407183.333333333
2013,San Francisco,DV,2.09916666666667
2013,San Francisco,FR,4.55395
2013,San Francisco,HF,1.61911666666667
2013,San Francisco,HR,2099.58333333333
2013,San Francisco,IV,97.0741666666667
2013,San Francisco,LPC,4.95304166666667
2013,San Francisco,MLP,832416.666666667
2013,San Francisco,MLPSF,711.465091058456
2013,San Francisco,MPC,6.25267483759403
2013,San Francisco,MSP,829275
2013,San Francisco,MSPSF,722.139158333333
2013,San Francisco,MT,632416.666666667
2013,San Francisco,MVSF,661.75
2013,San Francisco,PRR,20.09
2013,San Francisco,RAH,3417.83333333333
2013,San Francisco,RMP,3284.66666666667
2013,San Francisco,RZSF,2.63233333333333
2013,San Francisco,SF,841900
2013,San Francisco,SFG,89.827975
2013,San Francisco,SFL,10.172025
2013,San Francisco,SLPR,1.06405
2013,San Francisco,SPY,4.84265833333333
2013,San Francisco,TT,1026191.66666667
2013,San Mateo,2B,616323.4375
2013,San Mateo,3B,970682.8125
2013,San Mateo,4B,1268111.97916667
2013,San Mateo,A,1004350
2013,San Mateo,BT,353481.944444444
2013,San Mateo,DV,1.00972067039106
2013,San Mateo,FR,7.28379147286822
2013,San Mateo,HF,2.06923615384615
2013,San Mateo,HR,67.3950617283951
2013,San Mateo,IV,98.5815083798883
2013,San Mateo,LPC,5.71626914893617
2013,San Mateo,MLP,1007241.265625
2013,San Mateo,MLPSF,550.170766845215
2013,San Mateo,MPC,5.34504081560205
2013,San Mateo,MSP,889986.022089583
2013,San Mateo,MSPSF,549.926772707167
2013,San Mateo,MT,610136.979166667
2013,San Mateo,MVSF,577.317708333333
2013,San Mateo,PRR,22.1841145833333
2013,San Mateo,RAH,3512.296875
2013,San Mateo,RMP,2488.89830508475
2013,San Mateo,RZSF,2.210875
2013,San Mateo,SF,1044696.35416667
2013,San Mateo,SFG,87.2867958823529
2013,San Mateo,SFL,13.0573351515152
2013,San Mateo,SLPR,1.04015176366377
2013,San Mateo,SPY,4.22043777777778
2013,San Mateo,TT,1213155
2014,Alameda,2B,494837.777777778
2014,Alameda,3B,668744.270833333
2014,Alameda,4B,839623.4375
2014,Alameda,A,669208.333333333
2014,Alameda,BT,395688.020833333
2014,Alameda,DV,7.97661458333333
2014,Alameda,FR,5.28626073619632
2014,Alameda,HF,1.97653719512195
2014,Alameda,HR,120.696629213483
2014,Alameda,IV,88.8797916666667
2014,Alameda,LPC,6.95811770833333
2014,Alameda,MLP,640935.385416667
2014,Alameda,MLPSF,398.359112882836
2014,Alameda,MPC,4.5257668980779
2014,Alameda,MSP,592696.13340241
2014,Alameda,MSPSF,397.976182828374
2014,Alameda,MT,656764.583333333
2014,Alameda,MVSF,428.65625
2014,Alameda,PRR,20.3265625
2014,Alameda,RAH,2607.02083333333
2014,Alameda,RMP,2096.40782122905
2014,Alameda,RZSF,1.77771875
2014,Alameda,SF,709781.770833333
2014,Alameda,SFG,89.275610326087
2014,Alameda,SFL,11.0477584269663
2014,Alameda,SLPR,1.03510502030402
2014,Alameda,SPY,4.484375
2014,Alameda,TT,1021301.19047619
2014,Contra Costa,2B,427957.083333333
2014,Contra Costa,3B,582589.285714286
2014,Contra Costa,4B,731013.492063492
2014,Contra Costa,A,642067.424242424
2014,Contra Costa,BT,335134.583333333
2014,Contra Costa,DV,8.68229166666667
2014,Contra Costa,FR,8.90187562189055
2014,Contra Costa,HF,2.4796407821229
2014,Contra Costa,HR,71.4158415841584
2014,Contra Costa,IV,88.1912083333333
2014,Contra Costa,LPC,9.77854701195219
2014,Contra Costa,MLP,644785.21031746
2014,Contra Costa,MLPSF,320.747174095011
2014,Contra Costa,MPC,4.5031582264302
2014,Contra Costa,MSP,619960.650479343
2014,Contra Costa,MSPSF,325.045803714496
2014,Contra Costa,MT,618231.349206349
2014,Contra Costa,MVSF,334.579545454545
2014,Contra Costa,PRR,18.5555158730159
2014,Contra Costa,RAH,2679.26984126984
2014,Contra Costa,RMP,2299.96330275229
2014,Contra Costa,RZSF,1.48671428571429
2014,Contra Costa,SF,673346.212121212
2014,Contra Costa,SFG,87.1644604347826
2014,Contra Costa,SFL,12.9321048245614
2014,Contra Costa,SLPR,1.01288859499505
2014,Contra Costa,SPY,4.74292083333333
2014,Contra Costa,TT,894792.708333333
2014,Marin,2B,751144.791666667
2014,Marin,3B,1049985.41666667
2014,Marin,4B,1449341.66666667
2014,Marin,A,1064658.33333333
2014,Marin,BT,299232.142857143
2014,Marin,DV,13.5929166666667
2014,Marin,FR,4.03296666666667
2014,Marin,HF,1.16744594594595
2014,Marin,HR,43.433734939759
2014,Marin,IV,81.8782291666667
2014,Marin,LPC,9.79549375
2014,Marin,MLP,1154185.3125
2014,Marin,MLPSF,586.429722207911
2014,Marin,MPC,5.37135698126709
2014,Marin,MSP,985018.521589583
2014,Marin,MSPSF,547.695354520242
2014,Marin,MT,677968.75
2014,Marin,MVSF,594.0625
2014,Marin,PRR,20.1109375
2014,Marin,RAH,4266.72916666667
2014,Marin,RMP,3407.28235294118
2014,Marin,RZSF,2.403625
2014,Marin,SF,1190727.08333333
2014,Marin,SFG,87.1802746666667
2014,Marin,SFL,13.0933917808219
2014,Marin,SLPR,0.99993163707945
2014,Marin,SPY,4.88872916666667
2014,Marin,TT,1253764.58333333
2014,Napa,2B,470672.916666667
2014,Napa,3B,582706.25
2014,Napa,4B,1490556.25
2014,Napa,A,590045.833333333
2014,Napa,BT,373644.444444444
2014,Napa,DV,7.15291666666667
2014,Napa,FR,11.8801043478261
2014,Napa,HF,2.27143333333333
2014,Napa,HR,59.6666666666667
2014,Napa,IV,90.7608333333333
2014,Napa,LPC,11.8661833333333
2014,Napa,MLP,584478.972222222
2014,Napa,MLPSF,321.828498535245
2014,Napa,MPC,4.40366031436033
2014,Napa,MSP,455528.91996875
2014,Napa,MSPSF,287.594677999734
2014,Napa,MT,414658.333333333
2014,Napa,MVSF,374.75
2014,Napa,PRR,16.8588888888889
2014,Napa,RAH,2330.16666666667
2014,Napa,RMP,4297.19444444444
2014,Napa,RZSF,1.46233333333333
2014,Napa,SF,607400
2014,Napa,SFG,83.0932315789474
2014,Napa,SFL,17.8460333333333
2014,Napa,SLPR,0.993912486761746
2014,Napa,SPY,4.23235416666667
2014,Napa,TT,751397.916666667
2014,Sacramento,2B,163125.925925926
2014,Sacramento,3B,282500.595238095
2014,Sacramento,4B,364020.833333333
2014,Sacramento,A,291439.880952381
2014,Sacramento,BT,188778.333333333
2014,Sacramento,DV,13.9108928571429
2014,Sacramento,FR,11.0696690909091
2014,Sacramento,HF,4.3575505952381
2014,Sacramento,HR,160.839285714286
2014,Sacramento,IV,82.3541071428571
2014,Sacramento,LPC,14.2821577380952
2014,Sacramento,MLP,288481.398809524
2014,Sacramento,MLPSF,169.263169151667
2014,Sacramento,MPC,4.62576889077158
2014,Sacramento,MSP,271783.878981046
2014,Sacramento,MSPSF,168.672713266368
2014,Sacramento,MT,294731.818181818
2014,Sacramento,MVSF,165.446428571429
2014,Sacramento,PRR,15.4194047619048
2014,Sacramento,RAH,1524.57142857143
2014,Sacramento,RMP,1276.1369047619
2014,Sacramento,RZSF,0.925630952380952
2014,Sacramento,SF,327089.285714286
2014,Sacramento,SFG,82.4520491017964
2014,Sacramento,SFL,17.5479508982036
2014,Sacramento,SLPR,0.991904225352113
2014,Sacramento,SPY,5.46407321428571
2014,Sacramento,TT,448525.694444444
2014,San Francisco,2B,926400
2014,San Francisco,3B,1102650
2014,San Francisco,4B,1289075
2014,San Francisco,A,951108.333333333
2014,San Francisco,BT,511233.333333333
2014,San Francisco,DV,8.47833333333333
2014,San Francisco,FR,2.43604166666667
2014,San Francisco,HF,0.825391666666667
2014,San Francisco,HR,2160.33333333333
2014,San Francisco,IV,88.5375
2014,San Francisco,LPC,4.95921666666667
2014,San Francisco,MLP,904083.333333333
2014,San Francisco,MLPSF,777.225484697212
2014,San Francisco,MPC,6.58515374454409
2014,San Francisco,MSP,955633.333333333
2014,San Francisco,MSPSF,835.33455
2014,San Francisco,MT,719500
2014,San Francisco,MVSF,758.75
2014,San Francisco,PRR,20.7091666666667
2014,San Francisco,RAH,3750
2014,San Francisco,RMP,3706.58333333333
2014,San Francisco,RZSF,2.9195
2014,San Francisco,SF,949383.333333333
2014,San Francisco,SFG,94.8097583333333
2014,San Francisco,SFL,5.19024166666667
2014,San Francisco,SLPR,1.08668333333333
2014,San Francisco,SPY,4.28481666666667
2014,San Francisco,TT,1182983.33333333
2014,San Mateo,2B,709014.583333333
2014,San Mateo,3B,1087873.95833333
2014,San Mateo,4B,1409903.64583333
2014,San Mateo,A,1128848.95833333
2014,San Mateo,BT,426129.861111111
2014,San Mateo,DV,7.15005555555556
2014,San Mateo,FR,5.1355775
2014,San Mateo,HF,1.49592197802198
2014,San Mateo,HR,65.2822085889571
2014,San Mateo,IV,89.4118333333333
2014,San Mateo,LPC,5.64425319148936
2014,San Mateo,MLP,1104973.31770833
2014,San Mateo,MLPSF,621.509283544959
2014,San Mateo,MPC,4.93835044107657
2014,San Mateo,MSP,1012866.99860132
2014,San Mateo,MSPSF,631.191654649514
2014,San Mateo,MT,696908.333333333
2014,San Mateo,MVSF,653.177083333333
2014,San Mateo,PRR,22.39765625
2014,San Mateo,RAH,3902.28645833333
2014,San Mateo,RMP,2906.58288770053
2014,San Mateo,RZSF,2.45607291666667
2014,San Mateo,SF,1173603.125
2014,San Mateo,SFG,92.7764639534884
2014,San Mateo,SFL,8.04422828947368
2014,San Mateo,SLPR,1.03940876966179
2014,San Mateo,SPY,4.02984611111111
2014,San Mateo,TT,1349015.55555556
