"","Date","Value","State","Type"
"4250",2013-08-31,5.3066589774599,"CA","SPY"
"4251",2013-07-31,5.3311372073935,"CA","SPY"
"4252",2013-06-30,5.3105312398223,"CA","SPY"
"4253",2013-05-31,5.3537023553266,"CA","SPY"
"4254",2013-04-30,5.3683962080409,"CA","SPY"
"4255",2013-03-31,5.3644663227267,"CA","SPY"
"4256",2013-02-28,5.3963318150837,"CA","SPY"
"4257",2013-01-31,5.4373876331332,"CA","SPY"
"4258",2012-12-31,5.4225026430848,"CA","SPY"
"4259",2012-11-30,5.4268773954827,"CA","SPY"
"4260",2012-10-31,5.4029260462797,"CA","SPY"
"4261",2012-09-30,5.3363632675712,"CA","SPY"
"4262",2012-08-31,5.3493965376505,"CA","SPY"
"4263",2012-07-31,5.326900788045,"CA","SPY"
"4264",2012-06-30,5.3187456777689,"CA","SPY"
"4265",2012-05-31,5.3518297492646,"CA","SPY"
"4266",2012-04-30,5.3546492517968,"CA","SPY"
"4267",2012-03-31,5.4052350572122,"CA","SPY"
"4268",2012-02-29,5.4711056702406,"CA","SPY"
"4269",2012-01-31,5.4639333880019,"CA","SPY"
"4270",2011-12-31,5.4514925183887,"CA","SPY"
"4271",2011-11-30,5.4591275624971,"CA","SPY"
"4272",2011-10-31,5.4692116996072,"CA","SPY"
"4273",2011-09-30,5.4932736848894,"CA","SPY"
"4274",2011-08-31,5.4999509048337,"CA","SPY"
"4275",2011-07-31,5.4822038428525,"CA","SPY"
"4276",2011-06-30,5.5032840559304,"CA","SPY"
"4277",2011-05-31,5.5648045413733,"CA","SPY"
"4278",2011-04-30,5.6462733664525,"CA","SPY"
"4279",2011-03-31,5.6792900064456,"CA","SPY"
"4280",2011-02-28,5.6943822831273,"CA","SPY"
"4281",2011-01-31,5.6934376005742,"CA","SPY"
"4282",2010-12-31,5.6893329566296,"CA","SPY"
"4283",2010-11-30,5.791402571469,"CA","SPY"
"4284",2010-10-31,5.8679400221824,"CA","SPY"
"4285",2010-09-30,5.871676759712,"CA","SPY"
"4286",2010-08-31,5.8937353370072,"CA","SPY"
"4287",2010-07-31,5.9192873304742,"CA","SPY"
"4288",2010-06-30,6.0149654632002,"CA","SPY"
"4289",2010-05-31,6.0196988584517,"CA","SPY"
"4290",2010-04-30,5.9707970330739,"CA","SPY"
"4291",2010-03-31,5.9405599179817,"CA","SPY"
"4292",2010-02-28,5.9049757705562,"CA","SPY"
"4293",2010-01-31,5.9272380086004,"CA","SPY"
"4294",2009-12-31,5.9348064116268,"CA","SPY"
"4295",2009-11-30,5.9076447952497,"CA","SPY"
"4296",2009-10-31,5.8488485815755,"CA","SPY"
"4297",2009-09-30,5.8611982830561,"CA","SPY"
"4298",2009-08-31,5.9099416502604,"CA","SPY"
"4299",2009-07-31,5.949358495215,"CA","SPY"
"4300",2009-06-30,5.9128179872419,"CA","SPY"
"4301",2009-05-31,5.8411380134498,"CA","SPY"
"4302",2009-04-30,5.8862289730771,"CA","SPY"
"4303",2009-03-31,5.9353677870113,"CA","SPY"
"4304",2009-02-28,5.9327956863533,"CA","SPY"
"4305",2009-01-31,5.8696856892995,"CA","SPY"
"4306",2008-12-31,5.8077097548086,"CA","SPY"
"4307",2008-11-30,5.7049894076218,"CA","SPY"
"4308",2008-10-31,5.6649698596568,"CA","SPY"
"4309",2008-09-30,5.5540187903644,"CA","SPY"
"4310",2008-08-31,5.3163333068329,"CA","SPY"
"4311",2008-07-31,5.1373852492365,"CA","SPY"
"4312",2008-06-30,4.9753545991498,"CA","SPY"
"4313",2008-05-31,4.8926264888955,"CA","SPY"
"4314",2008-04-30,4.826558576085,"CA","SPY"
"4315",2008-03-31,4.7927705265323,"CA","SPY"
"4316",2008-02-29,4.8922874392633,"CA","SPY"
"4317",2008-01-31,4.9059429554839,"CA","SPY"
"4318",2007-12-31,4.9327395677935,"CA","SPY"
"4319",2007-11-30,5.0413289810272,"CA","SPY"
"4320",2007-10-31,5.1580205113336,"CA","SPY"
"4321",2007-09-30,5.2764072898009,"CA","SPY"
"4322",2007-08-31,5.4357138514635,"CA","SPY"
"4323",2007-07-31,5.5547319637287,"CA","SPY"
"4324",2007-06-30,5.6179471830821,"CA","SPY"
"4325",2007-05-31,5.7680526392091,"CA","SPY"
"4326",2007-04-30,5.9083022732693,"CA","SPY"
"4327",2007-03-31,6.0145534131775,"CA","SPY"
"4328",2007-02-28,6.1544639976056,"CA","SPY"
"4329",2007-01-31,6.2025388971767,"CA","SPY"
"4330",2006-12-31,6.2450720889666,"CA","SPY"
"4331",2006-11-30,6.3823170418036,"CA","SPY"
"4332",2006-10-31,6.5256765793867,"CA","SPY"
"4333",2006-09-30,6.6733502312552,"CA","SPY"
"4334",2006-08-31,6.9110824802532,"CA","SPY"
"4335",2006-07-31,7.1423844776063,"CA","SPY"
"4336",2006-06-30,7.3707753246692,"CA","SPY"
"4337",2006-05-31,7.5745324622485,"CA","SPY"
"4338",2006-04-30,7.7132856013805,"CA","SPY"
"4339",2006-03-31,7.898687293355,"CA","SPY"
"4340",2006-02-28,8.0118012654735,"CA","SPY"
"4341",2006-01-31,8.0814584278385,"CA","SPY"
"4342",2005-12-31,8.1504024168393,"CA","SPY"
"4343",2005-11-30,8.2149972174547,"CA","SPY"
"4344",2005-10-31,8.2429512750604,"CA","SPY"
"4345",2005-09-30,8.2756052620502,"CA","SPY"
"4346",2005-08-31,8.2514392072318,"CA","SPY"
"4347",2005-07-31,8.1992606379744,"CA","SPY"
"4348",2005-06-30,8.2387423830746,"CA","SPY"
"4349",2005-05-31,8.2342295155565,"CA","SPY"
"4350",2005-04-30,8.2319964645307,"CA","SPY"
"4351",2005-03-31,8.2688242694064,"CA","SPY"
"4352",2005-02-28,8.24898402024,"CA","SPY"
"4353",2005-01-31,8.2566652481141,"CA","SPY"
"4354",2004-12-31,8.2534501222916,"CA","SPY"
"4355",2004-11-30,8.2338904659243,"CA","SPY"
"4356",2004-10-31,8.1775965356142,"CA","SPY"
"4357",2004-09-30,8.2296464998386,"CA","SPY"
"4358",2004-08-31,8.2305818091688,"CA","SPY"
"4359",2004-07-31,8.2375849377785,"CA","SPY"
"4360",2004-06-30,8.2061936183844,"CA","SPY"
"4361",2004-05-31,8.0576664967521,"CA","SPY"
"4362",2004-04-30,7.9938550177007,"CA","SPY"
"4363",2004-03-31,7.8641509963382,"CA","SPY"
"4364",2004-02-29,7.7242871773767,"CA","SPY"
"4365",2004-01-31,7.6797313791603,"CA","SPY"
"4366",2003-12-31,7.6604990810585,"CA","SPY"
"4367",2003-11-30,7.5965473056076,"CA","SPY"
"4368",2003-10-31,7.5569837209411,"CA","SPY"
"4369",2003-09-30,7.45355020039,"CA","SPY"
"4370",2003-08-31,7.2891228201446,"CA","SPY"
"4371",2003-07-31,7.1897812779131,"CA","SPY"
"4372",2003-06-30,7.1019908059092,"CA","SPY"
"4373",2003-05-31,7.0710320670803,"CA","SPY"
"4374",2003-04-30,7.1137757034695,"CA","SPY"
"4375",2003-03-31,7.1463829249928,"CA","SPY"
"4376",2003-02-28,7.2076807602194,"CA","SPY"
"4377",2003-01-31,7.2218623879382,"CA","SPY"
"4378",2002-12-31,7.2052723386942,"CA","SPY"
"4379",2002-11-30,7.1022012505085,"CA","SPY"
"4380",2002-10-31,7.0382962405241,"CA","SPY"
"4381",2002-09-30,6.949289866391,"CA","SPY"
"4382",2002-08-31,6.9006303984885,"CA","SPY"
"4383",2002-07-31,6.9178868556303,"CA","SPY"
"4384",2002-06-30,6.8640714950451,"CA","SPY"
"4385",2002-05-31,6.857208662835,"CA","SPY"
"4386",2002-04-30,6.7514953257916,"CA","SPY"
"4387",2002-03-31,6.6219549835619,"CA","SPY"
"4388",2002-02-28,6.5453999148868,"CA","SPY"
"4389",2002-01-31,6.4603218399405,"CA","SPY"
"4390",2001-12-31,6.3814284979399,"CA","SPY"
"4391",2001-11-30,6.3992227579466,"CA","SPY"
"4392",2001-10-31,6.4481745100148,"CA","SPY"
"4393",2001-09-30,6.4589656414117,"CA","SPY"
"4394",2001-08-31,6.5191527968087,"CA","SPY"
"4395",2001-07-31,6.4750880359907,"CA","SPY"
"4396",2001-06-30,6.4202087610424,"CA","SPY"
"4397",2001-05-31,6.4464441877539,"CA","SPY"
"4398",2001-04-30,6.4710778972375,"CA","SPY"
"4399",2001-03-31,6.4881122184134,"CA","SPY"
"4400",2001-02-28,6.5481240033109,"CA","SPY"
"4401",2001-01-31,6.5891022433394,"CA","SPY"
"4402",2000-12-31,6.5730733796934,"CA","SPY"
"4403",2000-11-30,6.6095153694705,"CA","SPY"
"4404",2000-10-31,6.5911716152324,"CA","SPY"
"4405",2000-09-30,6.5932643698587,"CA","SPY"
"4406",2000-08-31,6.6167289426795,"CA","SPY"
"4407",2000-07-31,6.6103337651344,"CA","SPY"
"4408",2000-06-30,6.7325786945887,"CA","SPY"
"4409",2000-05-31,6.7420019360903,"CA","SPY"
"4410",2000-04-30,6.7170291769745,"CA","SPY"
"4411",2000-03-31,6.797208569304,"CA","SPY"
"4412",2000-02-29,6.7836115099166,"CA","SPY"
"4413",2000-01-31,6.7746091576136,"CA","SPY"
"4414",1999-12-31,6.7865577343066,"CA","SPY"
"4415",1999-11-30,6.8049716367445,"CA","SPY"
"4416",1999-10-31,6.7642739895151,"CA","SPY"
"4417",1999-09-30,6.7588141213002,"CA","SPY"
"4418",1999-08-31,6.7308483723279,"CA","SPY"
"4419",1999-07-31,6.6888296006696,"CA","SPY"
"4420",1999-06-30,6.6811600641622,"CA","SPY"
"4421",1999-05-31,6.6474889282758,"CA","SPY"
"4422",1999-04-30,6.6323252257602,"CA","SPY"
"4423",1999-03-31,6.5722316012963,"CA","SPY"
"4424",1999-02-28,6.4858324019211,"CA","SPY"
"4425",1999-01-31,6.4325899183007,"CA","SPY"
"4426",1998-12-31,6.3960894716905,"CA","SPY"
"4427",1998-11-30,6.3345344263981,"CA","SPY"
"4428",1998-10-31,6.2842732412677,"CA","SPY"
"4429",1998-09-30,6.2772467299247,"CA","SPY"
"4430",1998-08-31,6.2157735241987,"CA","SPY"
"4431",1998-07-31,6.1683299584255,"CA","SPY"
"4432",1998-06-30,6.0484233022966,"CA","SPY"
"4433",1998-05-31,5.9199351830634,"CA","SPY"
"4434",1998-04-30,5.8513302436948,"CA","SPY"
"4435",1998-03-31,5.7780136835755,"CA","SPY"
"4436",1998-02-28,5.6917664719664,"CA","SPY"
"4437",1998-01-31,5.6461935248535,"CA","SPY"
"4438",2015-09-30,66782,"CA","HR"
"4439",2015-08-31,68222,"CA","HR"
"4440",2015-07-31,69163,"CA","HR"
"4441",2015-06-30,66528,"CA","HR"
"4442",2015-05-31,64692,"CA","HR"
"4443",2015-04-30,64705,"CA","HR"
"4444",2015-03-31,64106,"CA","HR"
"4445",2015-02-28,60035,"CA","HR"
"4446",2015-01-31,61560,"CA","HR"
"4447",2014-12-31,59397,"CA","HR"
"4448",2014-11-30,58373,"CA","HR"
"4449",2014-10-31,60492,"CA","HR"
"4450",2014-09-30,58312,"CA","HR"
"4451",2014-08-31,62395,"CA","HR"
"4452",2014-07-31,64679,"CA","HR"
"4453",2014-06-30,60325,"CA","HR"
"4454",2014-05-31,62893,"CA","HR"
"4455",2014-04-30,74255,"CA","HR"
"4456",2014-03-31,62902,"CA","HR"
"4457",2014-02-28,65969,"CA","HR"
"4458",2014-01-31,65572,"CA","HR"
"4459",2013-12-31,61060,"CA","HR"
"4460",2013-11-30,77386,"CA","HR"
"4461",2013-10-31,61448,"CA","HR"
"4462",2013-09-30,58157,"CA","HR"
"4463",2013-08-31,90732,"CA","HR"
"4464",2013-07-31,80464,"CA","HR"
"4465",2013-06-30,83392,"CA","HR"
"4466",2013-05-31,78013,"CA","HR"
"4467",2013-04-30,76512,"CA","HR"
"4468",2013-03-31,66169,"CA","HR"
"4469",2013-02-28,92192,"CA","HR"
"4470",2013-01-31,105918,"CA","HR"
"4471",2012-12-31,94311,"CA","HR"
"4472",2012-11-30,82704,"CA","HR"
"4473",2012-10-31,82937,"CA","HR"
"4474",2012-09-30,75895,"CA","HR"
"4475",2012-08-31,75895,"CA","HR"
"4476",2012-07-31,66867,"CA","HR"
"4477",2012-06-30,66566,"CA","HR"
"4478",2012-05-31,64148,"CA","HR"
"4479",2012-04-30,62198,"CA","HR"
"4480",2012-03-31,58749,"CA","HR"
"4481",2012-02-29,53308,"CA","HR"
"4482",2012-01-31,47784,"CA","HR"
"4483",2011-12-31,42801,"CA","HR"
"4484",2011-11-30,46531,"CA","HR"
"4485",2011-10-31,45430,"CA","HR"
"4486",2011-09-30,41791,"CA","HR"
"4487",2011-08-31,38308,"CA","HR"
"4488",2011-07-31,31078,"CA","HR"
"4489",2011-06-30,25616,"CA","HR"
"4490",2011-05-31,28250,"CA","HR"
"4491",2011-04-30,27354,"CA","HR"
"4492",2011-03-31,38436,"CA","HR"
"4493",2011-02-28,35815,"CA","HR"
"4494",2011-01-31,32199,"CA","HR"
"4495",2010-12-31,25651,"CA","HR"
"4496",2010-11-30,17339,"CA","HR"
"4497",2010-10-31,17973,"CA","HR"
"4498",2010-09-30,17961,"CA","HR"
"4499",2010-08-31,15947,"CA","HR"
"4500",2010-07-31,9727,"CA","HR"
"4501",2010-06-30,8921,"CA","HR"
"4502",2010-05-31,9800,"CA","HR"
"4503",2010-04-30,9739,"CA","HR"
"4504",2010-03-31,9655,"CA","HR"
"4505",2010-02-28,9045,"CA","HR"
"4506",2016-05-31,1.8571,"CA","HF"
"4507",2016-04-30,1.9319,"CA","HF"
"4508",2016-03-31,2.0387,"CA","HF"
"4509",2016-02-29,2.0831,"CA","HF"
"4510",2016-01-31,2.2547,"CA","HF"
"4511",2015-12-31,2.3271,"CA","HF"
"4512",2015-11-30,2.1867,"CA","HF"
"4513",2015-10-31,2.2541,"CA","HF"
"4514",2015-09-30,2.3287,"CA","HF"
"4515",2015-08-31,2.306,"CA","HF"
"4516",2015-07-31,2.4512,"CA","HF"
"4517",2015-06-30,2.58,"CA","HF"
"4518",2015-05-31,2.4344,"CA","HF"
"4519",2015-04-30,2.6329,"CA","HF"
"4520",2015-03-31,1.971,"CA","HF"
"4521",2015-02-28,2.5765,"CA","HF"
"4522",2015-01-31,2.7595,"CA","HF"
"4523",2014-12-31,2.8758,"CA","HF"
"4524",2014-11-30,2.7326,"CA","HF"
"4525",2014-10-31,2.8697,"CA","HF"
"4526",2014-09-30,2.8288,"CA","HF"
"4527",2014-08-31,2.9313,"CA","HF"
"4528",2014-07-31,3.1296,"CA","HF"
"4529",2014-06-30,3.0208,"CA","HF"
"4530",2014-05-31,3.1562,"CA","HF"
"4531",2014-04-30,3.3483,"CA","HF"
"4532",2014-03-31,3.3496,"CA","HF"
"4533",2014-02-28,3.2904,"CA","HF"
"4534",2014-01-31,3.6268,"CA","HF"
"4535",2013-12-31,3.5011,"CA","HF"
"4536",2013-11-30,3.4094,"CA","HF"
"4537",2013-10-31,3.5074,"CA","HF"
"4538",2013-09-30,3.3712,"CA","HF"
"4539",2013-08-31,3.4306,"CA","HF"
"4540",2013-07-31,3.5374,"CA","HF"
"4541",2013-06-30,3.8432,"CA","HF"
"4542",2013-05-31,4.6227,"CA","HF"
"4543",2013-04-30,5.2466,"CA","HF"
"4544",2013-03-31,5.5016,"CA","HF"
"4545",2013-02-28,6.4326,"CA","HF"
"4546",2013-01-31,7.9847,"CA","HF"
"4547",2012-12-31,8.862,"CA","HF"
"4548",2012-11-30,9.8081,"CA","HF"
"4549",2012-10-31,10.3116,"CA","HF"
"4550",2012-09-30,10.0067,"CA","HF"
"4551",2012-08-31,9.4107,"CA","HF"
"4552",2012-07-31,8.991,"CA","HF"
"4553",2012-06-30,9.1838,"CA","HF"
"4554",2012-05-31,9.5274,"CA","HF"
"4555",2012-04-30,10.3677,"CA","HF"
"4556",2012-03-31,12.1617,"CA","HF"
"4557",2012-02-29,13.8682,"CA","HF"
"4558",2012-01-31,14.5444,"CA","HF"
"4559",2011-12-31,13.6507,"CA","HF"
"4560",2011-11-30,13.6023,"CA","HF"
"4561",2011-10-31,15.0229,"CA","HF"
"4562",2011-09-30,16.4085,"CA","HF"
"4563",2011-08-31,16.8163,"CA","HF"
"4564",2011-07-31,17.2565,"CA","HF"
"4565",2011-06-30,18.0795,"CA","HF"
"4566",2011-05-31,17.8248,"CA","HF"
"4567",2011-04-30,18.4701,"CA","HF"
"4568",2011-03-31,18.9654,"CA","HF"
"4569",2011-02-28,17.2597,"CA","HF"
"4570",2011-01-31,16.0855,"CA","HF"
"4571",2010-12-31,14.5622,"CA","HF"
"4572",2010-11-30,16.3704,"CA","HF"
"4573",2010-10-31,19.6989,"CA","HF"
"4574",2010-09-30,20.0842,"CA","HF"
"4575",2010-08-31,18.605,"CA","HF"
"4576",2010-07-31,18.1845,"CA","HF"
"4577",2010-06-30,19.5704,"CA","HF"
"4578",2010-05-31,20.3192,"CA","HF"
"4579",2010-04-30,20.8264,"CA","HF"
"4580",2010-03-31,18.9241,"CA","HF"
"4581",2010-02-28,18.302,"CA","HF"
"4582",2010-01-31,19.9629,"CA","HF"
"4583",2009-12-31,21.4292,"CA","HF"
"4584",2009-11-30,20.1912,"CA","HF"
"4585",2009-10-31,20.5399,"CA","HF"
"4586",2009-09-30,19.9983,"CA","HF"
"4587",2009-08-31,22.171,"CA","HF"
"4588",2009-07-31,23.6964,"CA","HF"
"4589",2009-06-30,21.8142,"CA","HF"
"4590",2009-05-31,15.9824,"CA","HF"
"4591",2009-04-30,16.0955,"CA","HF"
"4592",2009-03-31,18.4931,"CA","HF"
"4593",2009-02-28,21.6636,"CA","HF"
"4594",2009-01-31,21.0215,"CA","HF"
"4595",2008-12-31,20.9624,"CA","HF"
"4596",2008-11-30,21.5244,"CA","HF"
"4597",2008-10-31,26.9534,"CA","HF"
"4598",2008-09-30,34.4395,"CA","HF"
"4599",2008-08-31,35.3371,"CA","HF"
"4600",2008-07-31,32.5412,"CA","HF"
"4601",2008-06-30,29.0572,"CA","HF"
"4602",2008-05-31,25.6175,"CA","HF"
"4603",2008-04-30,22.805,"CA","HF"
"4604",2008-03-31,21.277,"CA","HF"
"4605",2008-02-29,21.0747,"CA","HF"
"4606",2008-01-31,18.495,"CA","HF"
"4607",2007-12-31,14.7505,"CA","HF"
"4608",2007-11-30,12.8461,"CA","HF"
"4609",2007-10-31,12.8237,"CA","HF"
"4610",2007-09-30,11.1674,"CA","HF"
"4611",2007-08-31,10.6169,"CA","HF"
"4612",2007-07-31,9.1222,"CA","HF"
"4613",2007-06-30,8.1487,"CA","HF"
"4614",2007-05-31,6.9247,"CA","HF"
"4615",2007-04-30,6.3668,"CA","HF"
"4616",2007-03-31,5.3032,"CA","HF"
"4617",2007-02-28,4.3624,"CA","HF"
"4618",2007-01-31,3.7411,"CA","HF"
"4619",2006-12-31,2.9253,"CA","HF"
"4620",2006-11-30,2.3901,"CA","HF"
"4621",2006-10-31,2.0381,"CA","HF"
"4622",2006-09-30,1.6065,"CA","HF"
"4623",2006-08-31,1.3804,"CA","HF"
"4624",2006-07-31,1.1305,"CA","HF"
"4625",2006-06-30,0.8871,"CA","HF"
"4626",2006-05-31,0.7781,"CA","HF"
"4627",2006-04-30,0.6532,"CA","HF"
"4628",2006-03-31,0.5711,"CA","HF"
"4629",2006-02-28,0.4592,"CA","HF"
"4630",2006-01-31,0.4439,"CA","HF"
"4631",2005-12-31,0.3635,"CA","HF"
"4632",2005-11-30,0.3219,"CA","HF"
"4633",2005-10-31,0.321,"CA","HF"
"4634",2005-09-30,0.3291,"CA","HF"
"4635",2005-08-31,0.3315,"CA","HF"
"4636",2005-07-31,0.3237,"CA","HF"
"4637",2005-06-30,0.2897,"CA","HF"
"4638",2005-05-31,0.2962,"CA","HF"
"4639",2005-04-30,0.3113,"CA","HF"
"4640",2005-03-31,0.324,"CA","HF"
"4641",2005-02-28,0.329,"CA","HF"
"4642",2005-01-31,0.3286,"CA","HF"
"4643",2004-12-31,0.3509,"CA","HF"
"4644",2004-11-30,0.3693,"CA","HF"
"4645",2004-10-31,0.4232,"CA","HF"
"4646",2004-09-30,0.4628,"CA","HF"
"4647",2004-08-31,0.4852,"CA","HF"
"4648",2004-07-31,0.5227,"CA","HF"
"4649",2004-06-30,0.5273,"CA","HF"
"4650",2004-05-31,0.5439,"CA","HF"
"4651",2004-04-30,0.629,"CA","HF"
"4652",2004-03-31,0.7045,"CA","HF"
"4653",2004-02-29,0.7539,"CA","HF"
"4654",2004-01-31,0.8429,"CA","HF"
"4655",2003-12-31,0.8129,"CA","HF"
"4656",2003-11-30,0.7765,"CA","HF"
"4657",2003-10-31,0.931,"CA","HF"
"4658",2003-09-30,0.9164,"CA","HF"
"4659",2003-08-31,0.9935,"CA","HF"
"4660",2003-07-31,1.0568,"CA","HF"
"4661",2003-06-30,1.0625,"CA","HF"
"4662",2003-05-31,1.0438,"CA","HF"
"4663",2003-04-30,1.0603,"CA","HF"
"4664",2003-03-31,1.0977,"CA","HF"
"4665",2003-02-28,1.1988,"CA","HF"
"4666",2003-01-31,1.3367,"CA","HF"
"4667",2002-12-31,1.3463,"CA","HF"
"4668",2002-11-30,1.3807,"CA","HF"
"4669",2002-10-31,1.5754,"CA","HF"
"4670",2002-09-30,1.6339,"CA","HF"
"4671",2002-08-31,1.7552,"CA","HF"
"4672",2002-07-31,1.8355,"CA","HF"
"4673",2002-06-30,1.9078,"CA","HF"
"4674",2002-05-31,2.0596,"CA","HF"
"4675",2002-04-30,2.1717,"CA","HF"
"4676",2002-03-31,2.1563,"CA","HF"
"4677",2002-02-28,2.227,"CA","HF"
"4678",2002-01-31,2.2774,"CA","HF"
"4679",2001-12-31,2.1674,"CA","HF"
"4680",2001-11-30,2.2301,"CA","HF"
"4681",2001-10-31,2.2935,"CA","HF"
"4682",2001-09-30,2.1677,"CA","HF"
"4683",2001-08-31,2.4554,"CA","HF"
"4684",2001-07-31,2.3533,"CA","HF"
"4685",2001-06-30,2.3879,"CA","HF"
"4686",2001-05-31,2.3091,"CA","HF"
"4687",2001-04-30,2.1888,"CA","HF"
"4688",2001-03-31,2.1574,"CA","HF"
"4689",2001-02-28,2.5357,"CA","HF"
"4690",2001-01-31,2.7416,"CA","HF"
"4691",2000-12-31,2.6046,"CA","HF"
"4692",2000-11-30,2.761,"CA","HF"
"4693",2000-10-31,2.9182,"CA","HF"
"4694",2000-09-30,3.0609,"CA","HF"
"4695",2000-08-31,3.3079,"CA","HF"
"4696",2000-07-31,3.4347,"CA","HF"
"4697",2000-06-30,3.644,"CA","HF"
"4698",2000-05-31,3.557,"CA","HF"
"4699",2000-04-30,3.6988,"CA","HF"
"4700",2000-03-31,3.9775,"CA","HF"
"4701",2000-02-29,3.8433,"CA","HF"
"4702",2000-01-31,3.7821,"CA","HF"
"4703",1999-12-31,3.7984,"CA","HF"
"4704",1999-11-30,3.8838,"CA","HF"
"4705",1999-10-31,4.1055,"CA","HF"
"4706",1999-09-30,4.4821,"CA","HF"
"4707",1999-08-31,4.7768,"CA","HF"
"4708",1999-07-31,4.7975,"CA","HF"
"4709",1999-06-30,4.8882,"CA","HF"
"4710",1999-05-31,5.0077,"CA","HF"
"4711",1999-04-30,5.5068,"CA","HF"
"4712",1999-03-31,5.6189,"CA","HF"
"4713",1999-02-28,5.2693,"CA","HF"
"4714",1999-01-31,5.6148,"CA","HF"
"4715",1998-12-31,5.7158,"CA","HF"
"4716",1998-11-30,5.7848,"CA","HF"
"4717",1998-10-31,6.3013,"CA","HF"
"4718",1998-09-30,6.6456,"CA","HF"
"4719",1998-08-31,6.7991,"CA","HF"
"4720",1998-07-31,7.0112,"CA","HF"
"4721",1998-06-30,7.0327,"CA","HF"
"4722",1998-05-31,7.0851,"CA","HF"
"4723",1998-04-30,7.5991,"CA","HF"
"4724",1998-03-31,7.8901,"CA","HF"
"4725",1998-02-28,7.7774,"CA","HF"
"4726",1998-01-31,7.7679,"CA","HF"
"4727",2016-05-31,6.2125,"CA","FR"
"4728",2016-04-30,6.5297,"CA","FR"
"4729",2016-03-31,7.1867,"CA","FR"
"4730",2016-02-29,7.5257,"CA","FR"
"4731",2016-01-31,7.0705,"CA","FR"
"4732",2015-12-31,6.4581,"CA","FR"
"4733",2015-11-30,6.3095,"CA","FR"
"4734",2015-10-31,6.4426,"CA","FR"
"4735",2015-09-30,6.2905,"CA","FR"
"4736",2015-08-31,6.2112,"CA","FR"
"4737",2015-07-31,6.3343,"CA","FR"
"4738",2015-06-30,6.6106,"CA","FR"
"4739",2015-05-31,7.005,"CA","FR"
"4740",2015-04-30,1.8291,"CA","FR"
"4741",2015-03-31,8.1046,"CA","FR"
"4742",2015-02-28,8.8443,"CA","FR"
"4743",2015-01-31,8.2623,"CA","FR"
"4744",2014-12-31,7.5962,"CA","FR"
"4745",2014-11-30,7.138,"CA","FR"
"4746",2014-10-31,7.1193,"CA","FR"
"4747",2014-09-30,7.2368,"CA","FR"
"4748",2014-08-31,7.3343,"CA","FR"
"4749",2014-07-31,7.3658,"CA","FR"
"4750",2014-06-30,7.6077,"CA","FR"
"4751",2014-05-31,8.0637,"CA","FR"
"4752",2014-04-30,8.8094,"CA","FR"
"4753",2014-03-31,9.5144,"CA","FR"
"4754",2014-02-28,9.8552,"CA","FR"
"4755",2014-01-31,9.3325,"CA","FR"
"4756",2013-12-31,8.7334,"CA","FR"
"4757",2013-11-30,8.5995,"CA","FR"
"4758",2013-10-31,8.5931,"CA","FR"
"4759",2013-09-30,8.6705,"CA","FR"
"4760",2013-08-31,9.0967,"CA","FR"
"4761",2013-07-31,9.916,"CA","FR"
"4762",2013-06-30,11.2023,"CA","FR"
"4763",2013-05-31,12.835,"CA","FR"
"4764",2013-04-30,14.8084,"CA","FR"
"4765",2013-03-31,16.739,"CA","FR"
"4766",2013-02-28,17.8597,"CA","FR"
"4767",2013-01-31,17.0739,"CA","FR"
"4768",2012-12-31,15.4142,"CA","FR"
"4769",2012-11-30,15.9544,"CA","FR"
"4770",2012-10-31,17.0768,"CA","FR"
"4771",2012-09-30,18.3019,"CA","FR"
"4772",2012-08-31,20.2529,"CA","FR"
"4773",2012-07-31,22.5999,"CA","FR"
"4774",2012-06-30,25.0717,"CA","FR"
"4775",2012-05-31,27.5242,"CA","FR"
"4776",2012-04-30,29.3527,"CA","FR"
"4777",2012-03-31,31.3161,"CA","FR"
"4778",2012-02-29,31.9428,"CA","FR"
"4779",2012-01-31,31.3418,"CA","FR"
"4780",2011-12-31,30.5046,"CA","FR"
"4781",2011-11-30,30.8938,"CA","FR"
"4782",2011-10-31,31.8172,"CA","FR"
"4783",2011-09-30,31.8456,"CA","FR"
"4784",2011-08-31,32.3563,"CA","FR"
"4785",2011-07-31,32.7555,"CA","FR"
"4786",2011-06-30,33.1404,"CA","FR"
"4787",2011-05-31,33.5569,"CA","FR"
"4788",2011-04-30,34.5894,"CA","FR"
"4789",2011-03-31,35.9333,"CA","FR"
"4790",2011-02-28,35.9467,"CA","FR"
"4791",2011-01-31,35.1431,"CA","FR"
"4792",2010-12-31,32.8617,"CA","FR"
"4793",2010-11-30,32.0395,"CA","FR"
"4794",2010-10-31,31.3778,"CA","FR"
"4795",2010-09-30,30.9841,"CA","FR"
"4796",2010-08-31,30.7057,"CA","FR"
"4797",2010-07-31,30.0891,"CA","FR"
"4798",2010-06-30,29.6886,"CA","FR"
"4799",2010-05-31,31.6685,"CA","FR"
"4800",2010-04-30,34.5977,"CA","FR"
"4801",2010-03-31,36.5036,"CA","FR"
"4802",2010-02-28,38.0098,"CA","FR"
"4803",2010-01-31,36.4525,"CA","FR"
"4804",2009-12-31,34.825,"CA","FR"
"4805",2009-11-30,35.2686,"CA","FR"
"4806",2009-10-31,37.461,"CA","FR"
"4807",2009-09-30,39.2111,"CA","FR"
